fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;quality-binned;type-red;type-white
6.9;0.74;0.03;2.3;0.054;7.0;16.0;0.9577470211168646;3.45;0.63;0.7718120805369127;6;Medium;True;False
6.6;0.895;0.04;2.3;0.068;7.0;13.0;0.9584592581185394;3.53;0.58;0.7248322147651007;6;Medium;True;False
7.5;0.725;0.04;1.5;0.076;8.0;15.0;0.9577470211168646;3.26;0.53;0.6442953020134228;5;Medium;True;False
7.8;0.82;0.29;4.3;0.083;21.0;64.0;0.9590367475793566;3.16;0.53;0.6308724832214765;5;Medium;True;False
7.3;0.585;0.18;2.4;0.078;15.0;60.0;0.9589982482819689;3.31;0.54;0.6577181208053692;5;Medium;True;False
6.2;0.44;0.39;2.5;0.077;6.0;14.0;0.9581993878611715;3.51;0.69;0.7382550335570469;6;Medium;True;False
7.5;0.38;0.57;2.3;0.106;5.0;12.0;0.9586806290785193;3.36;0.55;0.7651006711409396;6;Medium;True;False
6.7;0.76;0.02;1.8;0.078;6.0;12.0;0.9586325049567845;3.55;0.63;0.6677852348993288;3;Low;True;False
6.8;0.81;0.05;2.0;0.07;6.0;14.0;0.9582667616316002;3.51;0.66;0.7248322147651007;6;Medium;True;False
7.1;0.27;0.6;2.1;0.074;17.0;25.0;0.960692217367033;3.38;0.72;0.7114093959731543;6;Medium;True;False
7.9;0.18;0.4;1.8;0.062;7.0;20.0;0.9568037883308629;3.28;0.7;0.7449664429530201;5;Medium;True;False
6.4;0.36;0.21;2.2;0.047;26.0;48.0;0.9592196192419488;3.47;0.77;0.6510067114093959;6;Medium;True;False
7.1;0.69;0.04;2.1;0.068;19.0;27.0;0.9597104852836436;3.44;0.67;0.6577181208053692;5;Medium;True;False
6.4;0.79;0.04;2.2;0.061;11.0;17.0;0.9585170070646211;3.53;0.65;0.697986577181208;6;Medium;True;False
6.4;0.56;0.15;1.8;0.078;17.0;65.0;0.9556873087066161;3.33;0.6;0.7046979865771812;6;Medium;True;False
6.9;0.84;0.21;4.1;0.074;16.0;65.0;0.9609617124487477;3.53;0.72;0.6196868008948544;6;Medium;True;False
6.9;0.84;0.21;4.1;0.074;16.0;65.0;0.9609617124487477;3.53;0.72;0.6208053691275167;6;Medium;True;False
6.1;0.32;0.25;2.3;0.071;23.0;58.0;0.9589501241602341;3.42;0.97;0.7114093959731543;5;Medium;True;False
6.5;0.53;0.06;2.0;0.063;29.0;44.0;0.9575641494542725;3.38;0.83;0.6912751677852349;6;Medium;True;False
7.4;0.47;0.46;2.2;0.114;7.0;20.0;0.9590848717010914;3.32;0.63;0.7046979865771812;5;Medium;True;False
6.6;0.7;0.08;2.6;0.106;14.0;27.0;0.9592581185393366;3.44;0.58;0.6845637583892616;5;Medium;True;False
6.9;0.48;0.2;1.9;0.082;9.0;23.0;0.9584881325915802;3.39;0.43;0.6073825503355705;4;Low;True;False
6.8;0.48;0.25;2.0;0.076;29.0;61.0;0.9579587672524976;3.34;0.6;0.697986577181208;5;Medium;True;False
6.0;0.42;0.19;2.0;0.075;22.0;47.0;0.957881768657722;3.39;0.78;0.6711409395973155;6;Medium;True;False
6.7;0.48;0.08;2.1;0.064;18.0;34.0;0.9581705133881306;3.33;0.64;0.6510067114093959;5;Medium;True;False
6.8;0.47;0.08;2.2;0.064;18.0;38.0;0.9581801382124776;3.3;0.65;0.6442953020134228;6;Medium;True;False
7.1;0.53;0.07;1.7;0.071;15.0;24.0;0.9577662707655585;3.29;0.66;0.7248322147651007;6;Medium;True;False
7.9;0.29;0.49;2.2;0.096;21.0;59.0;0.9597297349323375;3.31;0.67;0.6778523489932885;6;Medium;True;False
7.1;0.69;0.08;2.1;0.063;42.0;52.0;0.9587095035515601;3.42;0.6;0.6845637583892616;6;Medium;True;False
6.6;0.44;0.09;2.2;0.063;9.0;18.0;0.9571310323586595;3.42;0.69;0.7583892617449665;6;Medium;True;False
6.1;0.705;0.1;2.8;0.081;13.0;28.0;0.9589308745115401;3.6;0.66;0.6845637583892616;5;Medium;True;False
7.2;0.53;0.13;2.0;0.058;18.0;22.0;0.9583726346994167;3.21;0.68;0.6644295302013423;6;Medium;True;False
8.0;0.39;0.3;1.9;0.074;32.0;84.0;0.9597586094053784;3.39;0.61;0.6040268456375839;5;Medium;True;False
6.6;0.56;0.14;2.4;0.064;13.0;29.0;0.9566786656143526;3.42;0.62;0.785234899328859;7;High;True;False
7.0;0.55;0.13;2.2;0.075;15.0;35.0;0.958536256713315;3.36;0.59;0.6510067114093959;6;Medium;True;False
6.1;0.53;0.08;1.9;0.077;24.0;45.0;0.9579395176038038;3.6;0.68;0.6912751677852349;6;Medium;True;False
5.4;0.58;0.08;1.9;0.059;20.0;31.0;0.9575160253325377;3.5;0.64;0.6845637583892616;6;Medium;True;False
6.2;0.64;0.09;2.5;0.081;15.0;26.0;0.9580357658472733;3.57;0.63;0.8053691275167785;5;Medium;True;False
7.2;0.39;0.32;1.8;0.065;34.0;60.0;0.9597297349323375;3.46;0.78;0.6644295302013423;5;Medium;True;False
6.2;0.52;0.08;4.4;0.071;11.0;32.0;0.9590752468767445;3.56;0.63;0.7785234899328859;6;Medium;True;False
7.4;0.25;0.29;2.2;0.054;19.0;49.0;0.9592677433636836;3.4;0.76;0.7315436241610739;7;High;True;False
6.7;0.855;0.02;1.9;0.064;29.0;38.0;0.9574005274403743;3.3;0.56;0.7214765100671141;6;Medium;True;False
11.1;0.44;0.42;2.2;0.064;14.0;19.0;0.9601532272036035;3.25;0.57;0.697986577181208;6;Medium;True;False
8.4;0.37;0.43;2.3;0.063;12.0;19.0;0.9581512637394368;3.17;0.81;0.7516778523489932;7;High;True;False
6.5;0.63;0.33;1.8;0.059;16.0;28.0;0.9579683920768446;3.36;0.64;0.6778523489932885;6;Medium;True;False
7.0;0.57;0.02;2.0;0.072;17.0;26.0;0.9583918843481106;3.36;0.61;0.6845637583892616;5;Medium;True;False
6.3;0.6;0.1;1.6;0.048;12.0;26.0;0.9558028065987796;3.55;0.51;0.8120805369127516;5;Medium;True;False
11.2;0.4;0.5;2.0;0.099;19.0;50.0;0.9603938478122774;3.1;0.58;0.697986577181208;5;Medium;True;False
7.4;0.36;0.3;1.8;0.074;17.0;24.0;0.9568904117499856;3.24;0.7;0.7651006711409396;8;High;True;False
7.1;0.68;0.0;2.3;0.087;17.0;26.0;0.9603938478122774;3.45;0.53;0.6375838926174496;5;Medium;True;False
7.1;0.67;0.0;2.3;0.083;18.0;27.0;0.9602494754470731;3.44;0.54;0.6308724832214765;5;Medium;True;False
6.3;0.68;0.01;3.7;0.103;32.0;54.0;0.9584977574159271;3.51;0.66;0.7583892617449665;6;Medium;True;False
7.3;0.735;0.0;2.2;0.08;18.0;28.0;0.9602206009740323;3.41;0.6;0.6308724832214765;5;Medium;True;False
6.6;0.855;0.02;2.4;0.062;15.0;23.0;0.9588923752141523;3.54;0.6;0.7382550335570469;6;Medium;True;False
7.0;0.56;0.17;1.7;0.065;15.0;24.0;0.9578047700629464;3.44;0.68;0.7080536912751678;7;High;True;False
6.6;0.88;0.04;2.2;0.066;12.0;20.0;0.958978998633275;3.53;0.56;0.6644295302013423;5;Medium;True;False
6.9;0.63;0.33;6.7;0.235;66.0;115.0;0.9604323471096653;3.22;0.56;0.6375838926174496;5;Medium;True;False
7.8;0.6;0.26;2.0;0.08;31.0;131.0;0.9588442510924176;3.21;0.52;0.6644295302013423;5;Medium;True;False
7.2;0.695;0.13;2.0;0.076;12.0;20.0;0.958112764442049;3.29;0.54;0.6778523489932885;5;Medium;True;False
6.7;0.67;0.02;1.9;0.061;26.0;42.0;0.9575641494542725;3.39;0.82;0.7315436241610739;6;Medium;True;False
6.7;0.16;0.64;2.1;0.059;24.0;52.0;0.9576122735760073;3.34;0.71;0.7516778523489932;6;Medium;True;False
7.0;0.56;0.13;1.6;0.077;25.0;42.0;0.9589116248628462;3.34;0.59;0.6174496644295301;5;Medium;True;False
6.2;0.51;0.14;1.9;0.056;15.0;34.0;0.9566690407900055;3.48;0.57;0.7718120805369127;6;Medium;True;False
6.4;0.36;0.53;2.2;0.23;19.0;35.0;0.956130050626576;3.37;0.93;0.8322147651006712;6;Medium;True;False
6.4;0.38;0.14;2.2;0.038;15.0;25.0;0.9578047700629464;3.44;0.65;0.7449664429530201;6;Medium;True;False
7.3;0.69;0.32;2.2;0.069;35.0;104.0;0.9589404993358871;3.33;0.51;0.6375838926174496;5;Medium;True;False
6.0;0.58;0.2;2.4;0.075;15.0;50.0;0.9573524033186395;3.58;0.67;0.8389261744966443;6;Medium;True;False
5.6;0.31;0.78;13.9;0.074;23.0;92.0;0.9593736164315002;3.39;0.48;0.7046979865771812;6;Medium;True;False
7.5;0.52;0.4;2.2;0.06;12.0;20.0;0.9574197770890681;3.26;0.64;0.7919463087248323;6;Medium;True;False
8.0;0.3;0.63;1.6;0.081;16.0;29.0;0.9585170070646211;3.3;0.78;0.7248322147651007;6;Medium;True;False
6.2;0.7;0.15;5.1;0.076;13.0;27.0;0.9588442510924176;3.54;0.6;0.7986577181208053;6;Medium;True;False
6.8;0.67;0.15;1.8;0.118;13.0;20.0;0.9580550154959672;3.42;0.67;0.7583892617449665;6;Medium;True;False
6.2;0.56;0.09;1.7;0.053;24.0;32.0;0.9567267897360873;3.54;0.6;0.7583892617449665;5;Medium;True;False
7.4;0.35;0.33;2.4;0.068;9.0;26.0;0.9573812777916804;3.36;0.6;0.7986577181208053;6;Medium;True;False
6.1;0.715;0.1;2.6;0.053;13.0;27.0;0.956341796762209;3.57;0.5;0.7986577181208053;5;Medium;True;False
6.2;0.46;0.29;2.1;0.074;32.0;98.0;0.9584207588211515;3.33;0.62;0.6577181208053692;5;Medium;True;False
6.7;0.32;0.44;2.4;0.061;24.0;34.0;0.9575160253325377;3.29;0.8;0.7785234899328859;7;High;True;False
7.2;0.39;0.44;2.6;0.066;22.0;48.0;0.9576122735760073;3.3;0.84;0.7718120805369127;6;Medium;True;False
7.5;0.31;0.41;2.4;0.065;34.0;60.0;0.9575930239273134;3.34;0.85;0.7651006711409396;6;Medium;True;False
5.8;0.61;0.11;1.8;0.066;18.0;28.0;0.9575064005081907;3.55;0.66;0.7315436241610739;6;Medium;True;False
7.2;0.66;0.33;2.5;0.068;34.0;102.0;0.9568422876282507;3.27;0.78;0.8590604026845637;6;Medium;True;False
6.6;0.725;0.2;7.8;0.073;29.0;79.0;0.960268725095767;3.29;0.54;0.6174496644295301;5;Medium;True;False
6.3;0.55;0.15;1.8;0.077;26.0;35.0;0.9558798051935552;3.32;0.82;0.7785234899328859;6;Medium;True;False
5.4;0.74;0.09;1.7;0.089;16.0;26.0;0.9567267897360873;3.67;0.56;0.7785234899328859;6;Medium;True;False
6.3;0.51;0.13;2.3;0.076;29.0;40.0;0.9583822595237637;3.42;0.75;0.7382550335570469;6;Medium;True;False
6.8;0.62;0.08;1.9;0.068;28.0;38.0;0.9591233709984792;3.42;0.82;0.6375838926174496;6;Medium;True;False
6.2;0.6;0.08;2.0;0.09;32.0;44.0;0.9575737742786194;3.45;0.58;0.7046979865771812;5;Medium;True;False
5.9;0.55;0.1;2.2;0.062;39.0;51.0;0.9577855204142525;3.52;0.76;0.7516778523489932;6;Medium;True;False
5.9;0.645;0.12;2.0;0.075;32.0;44.0;0.9581223892663958;3.57;0.71;0.6845637583892616;5;Medium;True;False
6.0;0.31;0.47;3.6;0.067;18.0;42.0;0.9581416389150897;3.39;0.66;0.7382550335570469;6;Medium;True;False
7.0;0.27;0.36;20.7;0.045;45.0;170.0;0.9634449171302623;3.0;0.45;0.5906040268456376;6;Medium;False;True
6.3;0.3;0.34;1.6;0.049;14.0;132.0;0.9567075400873933;3.3;0.49;0.6375838926174496;6;Medium;False;True
8.1;0.28;0.4;6.9;0.05;30.0;97.0;0.9577662707655585;3.26;0.44;0.6778523489932885;6;Medium;False;True
7.2;0.23;0.32;8.5;0.058;47.0;186.0;0.9582475119829064;3.19;0.4;0.6644295302013423;6;Medium;False;True
6.2;0.32;0.16;7.0;0.045;30.0;136.0;0.9575737742786194;3.18;0.47;0.6442953020134228;6;Medium;False;True
8.1;0.22;0.43;1.5;0.044;28.0;129.0;0.9565150436004543;3.22;0.45;0.7382550335570469;6;Medium;False;True
8.1;0.27;0.41;1.45;0.033;11.0;63.0;0.9536275962963676;2.99;0.56;0.8053691275167785;5;Medium;False;True
8.6;0.23;0.4;4.2;0.035;17.0;109.0;0.9573812777916804;3.14;0.53;0.6510067114093959;5;Medium;False;True
7.9;0.18;0.37;1.2;0.04;16.0;75.0;0.9547825752180022;3.18;0.63;0.7248322147651007;5;Medium;False;True
6.6;0.16;0.4;1.5;0.044;48.0;143.0;0.9540125892702458;3.54;0.52;0.8322147651006712;7;High;False;True
8.3;0.42;0.62;19.25;0.04;41.0;172.0;0.9626749311825059;2.98;0.67;0.6510067114093959;5;Medium;False;True
6.6;0.17;0.38;1.5;0.032;28.0;112.0;0.9542050857571849;3.25;0.55;0.7651006711409396;7;High;False;True
6.3;0.48;0.04;1.1;0.046;30.0;99.0;0.9555525611657587;3.24;0.36;0.6442953020134228;6;Medium;False;True
6.2;0.66;0.48;1.2;0.029;29.0;75.0;0.9520876244008546;3.33;0.39;0.8590604026845637;8;High;False;True
7.4;0.34;0.42;1.1;0.033;17.0;171.0;0.9544938304875936;3.12;0.53;0.7583892617449665;6;Medium;False;True
6.5;0.31;0.14;7.5;0.044;34.0;133.0;0.9581512637394368;3.22;0.5;0.6375838926174496;5;Medium;False;True
6.4;0.31;0.38;2.9;0.038;19.0;102.0;0.9540125892702458;3.17;0.35;0.7382550335570469;7;High;False;True
6.8;0.26;0.42;1.7;0.049;41.0;122.0;0.9557450576526978;3.47;0.48;0.7046979865771812;8;High;False;True
7.6;0.67;0.14;1.5;0.074;25.0;168.0;0.9564187953569847;3.05;0.51;0.6241610738255033;5;Medium;False;True
6.6;0.27;0.41;1.3;0.052;16.0;142.0;0.9577662707655585;3.42;0.47;0.6711409395973155;6;Medium;False;True
7.0;0.25;0.32;9.0;0.046;56.0;245.0;0.9581512637394368;3.25;0.5;0.697986577181208;6;Medium;False;True
6.9;0.24;0.35;1.0;0.052;35.0;146.0;0.9557450576526978;3.45;0.44;0.6711409395973155;6;Medium;False;True
7.0;0.28;0.39;8.7;0.051;32.0;141.0;0.9587287532002541;3.38;0.53;0.7046979865771812;6;Medium;False;True
7.4;0.27;0.48;1.1;0.047;17.0;132.0;0.9542050857571849;3.19;0.49;0.7785234899328859;6;Medium;False;True
7.2;0.32;0.36;2.0;0.033;37.0;114.0;0.9534350998094285;3.1;0.71;0.825503355704698;7;High;False;True
8.5;0.24;0.39;10.4;0.044;20.0;142.0;0.9599799803653583;3.2;0.53;0.6711409395973155;6;Medium;False;True
8.3;0.14;0.34;1.1;0.042;7.0;47.0;0.956130050626576;3.47;0.4;0.6845637583892616;6;Medium;False;True
7.4;0.25;0.36;2.05;0.05;31.0;100.0;0.9547825752180022;3.19;0.44;0.7248322147651007;6;Medium;False;True
6.2;0.12;0.34;1.5;0.045;43.0;117.0;0.9566112918439238;3.42;0.51;0.6040268456375839;6;Medium;False;True
5.8;0.27;0.2;14.95;0.044;22.0;179.0;0.9588250014437236;3.37;0.37;0.6845637583892616;5;Medium;False;True
7.3;0.28;0.43;1.7;0.08;21.0;123.0;0.953338851565959;3.19;0.42;0.8590604026845637;5;Medium;False;True
6.5;0.39;0.23;5.4;0.051;25.0;149.0;0.956130050626576;3.24;0.35;0.6711409395973155;5;Medium;False;True
7.0;0.33;0.32;1.2;0.053;38.0;138.0;0.9534350998094285;3.13;0.28;0.7516778523489932;6;Medium;False;True
7.3;0.24;0.39;17.95;0.057;45.0;149.0;0.9623861864520973;3.21;0.36;0.5771812080536912;5;Medium;False;True
6.7;0.23;0.39;2.5;0.172;63.0;158.0;0.9564187953569847;3.11;0.36;0.6308724832214765;6;Medium;False;True
6.7;0.24;0.39;2.9;0.173;63.0;157.0;0.9564187953569847;3.1;0.34;0.6308724832214765;6;Medium;False;True
7.0;0.31;0.26;7.4;0.069;28.0;160.0;0.9580550154959672;3.13;0.46;0.6577181208053692;6;Medium;False;True
6.6;0.24;0.27;1.4;0.057;33.0;152.0;0.956130050626576;3.22;0.56;0.6375838926174496;6;Medium;False;True
6.7;0.23;0.26;1.4;0.06;33.0;154.0;0.956130050626576;3.24;0.56;0.6375838926174496;6;Medium;False;True
7.4;0.18;0.31;1.4;0.058;38.0;167.0;0.9558413058961673;3.16;0.53;0.6711409395973155;7;High;False;True
6.2;0.45;0.26;4.4;0.063;63.0;206.0;0.9567075400873933;3.27;0.52;0.6577181208053692;4;Low;False;True
6.2;0.46;0.25;4.4;0.066;62.0;207.0;0.9566112918439238;3.25;0.52;0.6577181208053692;5;Medium;False;True
6.9;0.19;0.35;5.0;0.067;32.0;150.0;0.957670022522089;3.36;0.48;0.6577181208053692;5;Medium;False;True
7.2;0.19;0.31;1.6;0.062;31.0;173.0;0.9544938304875936;3.35;0.44;0.785234899328859;6;Medium;False;True
6.6;0.25;0.29;1.1;0.068;39.0;124.0;0.9542050857571849;3.34;0.58;0.7382550335570469;7;High;False;True
6.2;0.16;0.33;1.1;0.057;21.0;82.0;0.9538200927833067;3.32;0.46;0.7315436241610739;7;High;False;True
6.4;0.18;0.35;1.0;0.045;39.0;108.0;0.9539163410267762;3.31;0.35;0.7315436241610739;6;Medium;False;True
6.8;0.2;0.59;0.9;0.147;38.0;132.0;0.9557450576526978;3.05;0.38;0.610738255033557;6;Medium;False;True
6.9;0.25;0.35;1.3;0.039;29.0;191.0;0.9536275962963676;3.13;0.52;0.7382550335570469;6;Medium;False;True
7.2;0.21;0.34;11.9;0.043;37.0;213.0;0.9588250014437236;3.09;0.5;0.6442953020134228;6;Medium;False;True
6.0;0.19;0.26;12.4;0.048;50.0;147.0;0.9597874838784192;3.3;0.36;0.5973154362416108;6;Medium;False;True
6.6;0.38;0.15;4.6;0.044;25.0;78.0;0.9558413058961673;3.11;0.38;0.6845637583892616;6;Medium;False;True
7.4;0.2;0.36;1.2;0.038;44.0;111.0;0.9553600646788196;3.36;0.34;0.6644295302013423;6;Medium;False;True
6.8;0.22;0.24;4.9;0.092;30.0;123.0;0.9577662707655585;3.03;0.46;0.5771812080536912;6;Medium;False;True
7.0;0.47;0.07;1.1;0.035;17.0;151.0;0.9538200927833067;3.02;0.34;0.7046979865771812;5;Medium;False;True
7.2;0.24;0.27;1.4;0.038;31.0;122.0;0.9554563129222892;3.15;0.46;0.6912751677852349;6;Medium;False;True
6.2;0.35;0.03;1.2;0.064;29.0;120.0;0.956130050626576;3.22;0.54;0.610738255033557;5;Medium;False;True
6.4;0.26;0.24;6.4;0.04;27.0;124.0;0.9531463550790198;3.22;0.49;0.8456375838926175;7;High;False;True
6.7;0.25;0.13;1.2;0.041;81.0;174.0;0.9547825752180022;3.14;0.42;0.6577181208053692;5;Medium;False;True
6.7;0.23;0.31;2.1;0.046;30.0;96.0;0.9553600646788196;3.33;0.64;0.7181208053691275;8;High;False;True
7.4;0.24;0.29;10.1;0.05;21.0;105.0;0.9588250014437236;3.13;0.35;0.6375838926174496;5;Medium;False;True
6.2;0.27;0.43;7.8;0.056;48.0;244.0;0.9582475119829064;3.1;0.51;0.6040268456375839;6;Medium;False;True
6.8;0.3;0.23;4.6;0.061;50.5;238.5;0.9584400084698455;3.32;0.6;0.6375838926174496;5;Medium;False;True
6.0;0.27;0.28;4.8;0.063;31.0;201.0;0.9590174979306627;3.69;0.71;0.6711409395973155;5;Medium;False;True
8.6;0.23;0.46;1.0;0.054;9.0;72.0;0.9568037883308629;2.95;0.49;0.610738255033557;6;Medium;False;True
7.1;0.18;0.36;1.4;0.043;31.0;87.0;0.9526651138616721;3.26;0.37;0.8523489932885905;7;High;False;True
7.0;0.32;0.34;1.3;0.042;20.0;69.0;0.9540125892702458;3.31;0.65;0.8053691275167785;7;High;False;True
7.4;0.18;0.3;8.8;0.064;26.0;103.0;0.9587287532002541;2.94;0.56;0.6241610738255033;5;Medium;False;True
6.7;0.54;0.28;5.4;0.06;21.0;105.0;0.9575737742786194;3.27;0.37;0.6040268456375839;5;Medium;False;True
6.8;0.22;0.31;1.4;0.053;34.0;114.0;0.9556488094092283;3.39;0.77;0.7114093959731543;6;Medium;False;True
7.1;0.2;0.34;16.0;0.05;51.0;166.0;0.9610387110435235;3.21;0.6;0.6174496644295301;6;Medium;False;True
7.1;0.34;0.2;6.1;0.063;47.0;164.0;0.9572850295482108;3.17;0.42;0.6711409395973155;5;Medium;False;True
7.3;0.22;0.3;8.2;0.047;42.0;207.0;0.9592099944176019;3.33;0.46;0.6375838926174496;6;Medium;False;True
7.1;0.43;0.61;11.8;0.045;54.0;155.0;0.9599799803653583;3.11;0.45;0.5838926174496644;5;Medium;False;True
7.1;0.44;0.62;11.8;0.044;52.0;152.0;0.9600762286088279;3.12;0.46;0.5838926174496644;6;Medium;False;True
7.2;0.39;0.63;11.0;0.044;55.0;156.0;0.9599799803653583;3.09;0.44;0.5838926174496644;6;Medium;False;True
6.8;0.25;0.31;13.3;0.05;69.0;202.0;0.9597874838784192;3.22;0.48;0.6510067114093959;6;Medium;False;True
6.1;0.27;0.43;7.5;0.049;65.0;243.0;0.9583437602263759;3.12;0.47;0.6040268456375839;5;Medium;False;True
6.9;0.24;0.33;1.7;0.035;47.0;136.0;0.9528576103486112;3.26;0.4;0.8456375838926175;7;High;False;True
6.9;0.21;0.33;1.8;0.034;48.0;136.0;0.9527613621051416;3.25;0.41;0.8456375838926175;7;High;False;True
7.5;0.17;0.32;1.7;0.04;51.0;148.0;0.9543975822441241;3.21;0.44;0.7718120805369127;7;High;False;True
7.1;0.26;0.29;12.4;0.044;62.0;240.0;0.9594987391480105;3.04;0.42;0.6174496644295301;6;Medium;False;True
6.0;0.34;0.66;15.9;0.046;26.0;164.0;0.9604612215827061;3.14;0.5;0.5906040268456376;6;Medium;False;True
8.6;0.265;0.36;1.2;0.034;15.0;80.0;0.9541088375137153;2.95;0.36;0.7651006711409396;7;High;False;True
9.8;0.36;0.46;10.5;0.038;4.0;83.0;0.9582475119829064;2.89;0.3;0.6778523489932885;4;Low;False;True
7.4;0.25;0.37;13.5;0.06;52.0;192.0;0.9600762286088279;3.0;0.44;0.610738255033557;5;Medium;False;True
7.1;0.12;0.32;9.6;0.054;64.0;162.0;0.9588250014437236;3.4;0.41;0.6308724832214765;5;Medium;False;True
6.0;0.21;0.24;12.1;0.05;55.0;164.0;0.9595949873914801;3.34;0.39;0.6308724832214765;5;Medium;False;True
7.5;0.305;0.4;18.9;0.059;44.0;170.0;0.9624824346955668;2.99;0.46;0.6040268456375839;5;Medium;False;True
7.3;0.13;0.32;14.4;0.051;34.0;109.0;0.9599799803653583;3.2;0.35;0.6174496644295301;6;Medium;False;True
7.1;0.23;0.35;16.5;0.04;60.0;171.0;0.9615199522608713;3.16;0.59;0.610738255033557;6;Medium;False;True
6.9;0.33;0.28;1.3;0.051;37.0;187.0;0.9554563129222892;3.27;0.6;0.6912751677852349;5;Medium;False;True
6.5;0.17;0.54;8.5;0.082;64.0;163.0;0.958536256713315;2.89;0.39;0.5906040268456376;6;Medium;False;True
7.2;0.27;0.46;18.75;0.052;45.0;255.0;0.9624824346955668;3.04;0.52;0.5973154362416108;5;Medium;False;True
7.2;0.31;0.5;13.3;0.056;68.0;195.0;0.9607499663131147;3.01;0.47;0.6174496644295301;5;Medium;False;True
6.7;0.41;0.34;9.2;0.049;29.0;150.0;0.959402490904541;3.22;0.51;0.610738255033557;5;Medium;False;True
5.5;0.485;0.0;1.5;0.065;8.0;103.0;0.9567075400873933;3.63;0.4;0.6510067114093959;4;Low;False;True
6.0;0.31;0.24;3.3;0.041;25.0;143.0;0.9542050857571849;3.31;0.44;0.7583892617449665;6;Medium;False;True
7.0;0.14;0.4;1.7;0.035;16.0;85.0;0.9539163410267762;3.19;0.42;0.7919463087248323;6;Medium;False;True
7.3;0.32;0.48;13.3;0.06;57.0;196.0;0.9607499663131147;3.04;0.5;0.6174496644295301;5;Medium;False;True
5.9;0.36;0.04;5.7;0.046;21.0;87.0;0.956130050626576;3.22;0.51;0.6845637583892616;5;Medium;False;True
7.8;0.24;0.32;12.2;0.054;42.0;138.0;0.9609424628000538;3.01;0.54;0.5906040268456376;5;Medium;False;True
7.4;0.16;0.31;6.85;0.059;31.0;131.0;0.9578625190090281;3.29;0.34;0.6510067114093959;5;Medium;False;True
6.9;0.19;0.28;5.0;0.058;14.0;146.0;0.9578625190090281;3.29;0.36;0.610738255033557;6;Medium;False;True
6.4;0.13;0.47;1.6;0.092;40.0;158.0;0.9555525611657587;3.21;0.36;0.6577181208053692;6;Medium;False;True
6.7;0.19;0.36;1.1;0.026;63.0;143.0;0.9540125892702458;3.27;0.48;0.7382550335570469;6;Medium;False;True
7.4;0.39;0.23;7.0;0.033;29.0;126.0;0.9567075400873933;3.14;0.42;0.7046979865771812;5;Medium;False;True
6.5;0.24;0.32;7.6;0.038;48.0;203.0;0.9584400084698455;3.45;0.54;0.6510067114093959;7;High;False;True
6.1;0.3;0.56;2.8;0.044;47.0;179.0;0.9551675681918804;3.3;0.57;0.7315436241610739;7;High;False;True
6.1;0.3;0.56;2.7;0.046;46.0;184.0;0.9551675681918804;3.31;0.57;0.7315436241610739;6;Medium;False;True
5.7;0.26;0.25;10.4;0.02;7.0;57.0;0.9567075400873933;3.39;0.37;0.7114093959731543;5;Medium;False;True
6.5;0.425;0.4;13.1;0.038;59.0;241.0;0.9604612215827061;3.23;0.57;0.6040268456375839;5;Medium;False;True
6.6;0.24;0.27;15.8;0.035;46.0;188.0;0.9607499663131147;3.24;0.51;0.6174496644295301;5;Medium;False;True
6.8;0.27;0.22;8.1;0.034;55.0;203.0;0.9587287532002541;3.19;0.52;0.5973154362416108;5;Medium;False;True
6.7;0.27;0.31;15.7;0.036;44.0;179.0;0.9604612215827061;3.26;0.56;0.6442953020134228;5;Medium;False;True
8.2;0.23;0.4;1.2;0.027;36.0;121.0;0.9547825752180022;3.12;0.38;0.7181208053691275;6;Medium;False;True
7.1;0.37;0.67;10.5;0.045;49.0;155.0;0.9600762286088279;3.16;0.44;0.5838926174496644;5;Medium;False;True
6.8;0.19;0.36;1.9;0.035;30.0;96.0;0.9544938304875936;3.15;0.54;0.7248322147651007;7;High;False;True
8.1;0.28;0.39;1.9;0.029;18.0;79.0;0.9550713199484109;3.23;0.52;0.7919463087248323;6;Medium;False;True
6.3;0.31;0.34;2.2;0.045;20.0;77.0;0.9554563129222892;3.3;0.43;0.6845637583892616;5;Medium;False;True
7.9;0.21;0.4;1.2;0.039;38.0;107.0;0.9547825752180022;3.21;0.54;0.7248322147651007;6;Medium;False;True
8.5;0.21;0.41;4.3;0.036;24.0;99.0;0.9573812777916804;3.18;0.53;0.6510067114093959;6;Medium;False;True
8.1;0.2;0.4;2.0;0.037;19.0;87.0;0.9548788234614718;3.12;0.54;0.7516778523489932;6;Medium;False;True
6.3;0.255;0.37;1.1;0.04;37.0;114.0;0.953338851565959;3.0;0.39;0.7315436241610739;6;Medium;False;True
5.6;0.16;0.27;1.4;0.044;53.0;168.0;0.9545900787310632;3.28;0.37;0.6778523489932885;6;Medium;False;True
6.4;0.595;0.14;5.2;0.058;15.0;97.0;0.9577662707655585;3.38;0.36;0.6040268456375839;4;Low;False;True
6.3;0.34;0.33;4.6;0.034;19.0;80.0;0.9544938304875936;3.38;0.58;0.8053691275167785;7;High;False;True
6.9;0.25;0.3;4.1;0.054;23.0;116.0;0.9567075400873933;2.99;0.38;0.6308724832214765;6;Medium;False;True
